RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,IDSHPT,SPECINST,TEXTTRX,ORDRNBR,CUSTPO,INVCDESC,DATEINVC,FISCYR,FISCPER,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,AMTDUE,IDSHIPNBR
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,IDDIST,TEXTDESC,AMTEXTN,TAXSTTS1,AMTTAX1,IDACCTREV
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE
5,AL0125004,13,212,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,212,QTY,24
5,AL0125004,13,212,RATE,19.8
5,AL0125004,13,212,UNIT,Unit
2,AL0125004,13,213,,Auto Allowance,100.00,2,0.00,3102-324
5,AL0125004,13,213,FV,100.00
5,AL0125004,13,213,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,213,QTY,1
5,AL0125004,13,213,RATE,100
5,AL0125004,13,213,UNIT,Unit
2,AL0125004,13,214,,Day Shift Allowance,130.00,2,0.00,3102-324
5,AL0125004,13,214,FV,130.00
5,AL0125004,13,214,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,214,QTY,13
5,AL0125004,13,214,RATE,10
5,AL0125004,13,214,UNIT,Unit
2,AL0125004,13,215,,Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,215,FV,100.00
5,AL0125004,13,215,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,215,QTY,1
5,AL0125004,13,215,RATE,100
5,AL0125004,13,215,UNIT,Unit
2,AL0125004,13,216,,EPF,19.00,2,0.00,3102-324
5,AL0125004,13,216,FV,19.00
5,AL0125004,13,216,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,216,QTY,1
5,AL0125004,13,216,RATE,19
5,AL0125004,13,216,UNIT,Unit
2,AL0125004,13,217,,SOCSO,13.15,2,0.00,3102-324
5,AL0125004,13,217,FV,13.15
5,AL0125004,13,217,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,217,QTY,1
5,AL0125004,13,217,RATE,13.15
5,AL0125004,13,217,UNIT,Unit
2,AL0125004,13,218,,EIS,1.50,2,0.00,3102-324
5,AL0125004,13,218,FV,1.50
5,AL0125004,13,218,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,218,QTY,1
5,AL0125004,13,218,RATE,1.5
5,AL0125004,13,218,UNIT,Unit
2,AL0125004,13,219,,Admin Fee,91.88,1,7.35,3102-324
5,AL0125004,13,219,FV,91.88
5,AL0125004,13,219,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,219,QTY,1
5,AL0125004,13,219,RATE,91.88
5,AL0125004,13,219,UNIT,Unit
2,AL0125004,13,220,S,HAIROL AZMI BIN MOHAMED TANJIZI (MANUFACTURING OPERATIONS ),0.00,2,0.00,9999
5,AL0125004,13,220,FV,0.00
5,AL0125004,13,220,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,220,QTY,0
5,AL0125004,13,220,RATE,0
5,AL0125004,13,220,UNIT,
2,AL0125004,13,221,,Backpay NPL,75.58,2,0.00,3102-324
5,AL0125004,13,221,FV,75.58
5,AL0125004,13,221,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,221,QTY,1
5,AL0125004,13,221,RATE,75.58
5,AL0125004,13,221,UNIT,Unit
2,AL0125004,13,222,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,222,FV,100.00
5,AL0125004,13,222,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,222,QTY,1
5,AL0125004,13,222,RATE,100
5,AL0125004,13,222,UNIT,Unit
2,AL0125004,13,223,,EPF,11.00,2,0.00,3102-324
5,AL0125004,13,223,FV,11.00
5,AL0125004,13,223,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,223,QTY,1
5,AL0125004,13,223,RATE,11
5,AL0125004,13,223,UNIT,Unit
2,AL0125004,13,224,,SOCSO,2.95,2,0.00,3102-324
5,AL0125004,13,224,FV,2.95
5,AL0125004,13,224,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,224,QTY,1
5,AL0125004,13,224,RATE,2.95
5,AL0125004,13,224,UNIT,Unit
2,AL0125004,13,225,,EIS,0.35,2,0.00,3102-324
5,AL0125004,13,225,FV,0.35
5,AL0125004,13,225,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,225,QTY,1
5,AL0125004,13,225,RATE,0.35
5,AL0125004,13,225,UNIT,Unit
2,AL0125004,13,226,,Admin Fee,28.60,1,2.29,3102-324
5,AL0125004,13,226,FV,28.60
5,AL0125004,13,226,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,226,QTY,1
5,AL0125004,13,226,RATE,28.6
5,AL0125004,13,226,UNIT,Unit
2,AL0125004,13,227,,HRDF,0.76,2,0.00,3102-324
5,AL0125004,13,227,FV,0.76
5,AL0125004,13,227,PERIOD,1 Jan 2025-16 Jan 2025
5,AL0125004,13,227,QTY,1
5,AL0125004,13,227,RATE,0.76
5,AL0125004,13,227,UNIT,Unit
2,AL0125004,13,228,S,IRAWATI BINTI AZMI (Manufacturing Operation S),0.00,2,0.00,9999
5,AL0125004,13,228,FV,0.00
5,AL0125004,13,228,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,228,QTY,0
5,AL0125004,13,228,RATE,0
5,AL0125004,13,228,UNIT,
2,AL0125004,13,229,,Backpay NPL,212.92,2,0.00,3102-324
5,AL0125004,13,229,FV,212.92
5,AL0125004,13,229,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,229,QTY,4
5,AL0125004,13,229,RATE,53.23
5,AL0125004,13,229,UNIT,Unit
2,AL0125004,13,230,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,230,FV,100.00
5,AL0125004,13,230,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,230,QTY,1
5,AL0125004,13,230,RATE,100
5,AL0125004,13,230,UNIT,Unit
2,AL0125004,13,231,,EPF,29.00,2,0.00,3102-324
5,AL0125004,13,231,FV,29.00
5,AL0125004,13,231,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,231,QTY,1
5,AL0125004,13,231,RATE,29
5,AL0125004,13,231,UNIT,Unit
2,AL0125004,13,232,,SOCSO,6.15,2,0.00,3102-324
5,AL0125004,13,232,FV,6.15
5,AL0125004,13,232,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,232,QTY,1
5,AL0125004,13,232,RATE,6.15
5,AL0125004,13,232,UNIT,Unit
2,AL0125004,13,233,,EIS,0.70,2,0.00,3102-324
5,AL0125004,13,233,FV,0.70
5,AL0125004,13,233,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,233,QTY,1
5,AL0125004,13,233,RATE,0.7
5,AL0125004,13,233,UNIT,Unit
2,AL0125004,13,234,,Admin Fee,52.64,1,4.21,3102-324
5,AL0125004,13,234,FV,52.64
5,AL0125004,13,234,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,234,QTY,1
5,AL0125004,13,234,RATE,52.64
5,AL0125004,13,234,UNIT,Unit
2,AL0125004,13,235,,HRDF,2.13,2,0.00,3102-324
5,AL0125004,13,235,FV,2.13
5,AL0125004,13,235,PERIOD,1 Jan 2025-2 Jan 2025
5,AL0125004,13,235,QTY,1
5,AL0125004,13,235,RATE,2.13
5,AL0125004,13,235,UNIT,Unit
2,AL0125004,13,236,S,Mohd Azelan Bin  Mohd Yatim (Manufacturing Operation S),0.00,2,0.00,9999
5,AL0125004,13,236,FV,0.00
5,AL0125004,13,236,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,236,QTY,0
5,AL0125004,13,236,RATE,0
5,AL0125004,13,236,UNIT,
2,AL0125004,13,237,,Backpay NPL,141.14,2,0.00,3102-324
5,AL0125004,13,237,FV,141.14
5,AL0125004,13,237,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,237,QTY,2
5,AL0125004,13,237,RATE,70.57
5,AL0125004,13,237,UNIT,Unit
2,AL0125004,13,238,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,238,FV,100.00
5,AL0125004,13,238,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,238,QTY,1
5,AL0125004,13,238,RATE,100
5,AL0125004,13,238,UNIT,Unit
2,AL0125004,13,239,,EPF,21.00,2,0.00,3102-324
5,AL0125004,13,239,FV,21.00
5,AL0125004,13,239,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,239,QTY,1
5,AL0125004,13,239,RATE,21
5,AL0125004,13,239,UNIT,Unit
2,AL0125004,13,240,,SOCSO,4.35,2,0.00,3102-324
5,AL0125004,13,240,FV,4.35
5,AL0125004,13,240,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,240,QTY,1
5,AL0125004,13,240,RATE,4.35
5,AL0125004,13,240,UNIT,Unit
2,AL0125004,13,241,,EIS,0.50,2,0.00,3102-324
5,AL0125004,13,241,FV,0.50
5,AL0125004,13,241,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,241,QTY,1
5,AL0125004,13,241,RATE,0.5
5,AL0125004,13,241,UNIT,Unit
2,AL0125004,13,242,,Admin Fee,40.26,1,3.22,3102-324
5,AL0125004,13,242,FV,40.26
5,AL0125004,13,242,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,242,QTY,1
5,AL0125004,13,242,RATE,40.26
5,AL0125004,13,242,UNIT,Unit
2,AL0125004,13,243,,HRDF,1.41,2,0.00,3102-324
5,AL0125004,13,243,FV,1.41
5,AL0125004,13,243,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,243,QTY,1
5,AL0125004,13,243,RATE,1.41
5,AL0125004,13,243,UNIT,Unit
2,AL0125004,13,244,S,SHAMSURI BIN SULAIMAN (Manufacturing Operation S),0.00,2,0.00,9999
5,AL0125004,13,244,FV,0.00
5,AL0125004,13,244,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,244,QTY,0
5,AL0125004,13,244,RATE,0
5,AL0125004,13,244,UNIT,
2,AL0125004,13,245,,Auto Allowance,60.00,2,0.00,3102-324
5,AL0125004,13,245,FV,60.00
5,AL0125004,13,245,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,245,QTY,1
5,AL0125004,13,245,RATE,60
5,AL0125004,13,245,UNIT,Unit
2,AL0125004,13,246,,Backpay NPL,147.42,2,0.00,3102-324
5,AL0125004,13,246,FV,147.42
5,AL0125004,13,246,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,246,QTY,2
5,AL0125004,13,246,RATE,73.71
5,AL0125004,13,246,UNIT,Unit
2,AL0125004,13,247,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,247,FV,100.00
5,AL0125004,13,247,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,247,QTY,1
5,AL0125004,13,247,RATE,100
5,AL0125004,13,247,UNIT,Unit
2,AL0125004,13,248,,EPF,21.00,2,0.00,3102-324
5,AL0125004,13,248,FV,21.00
5,AL0125004,13,248,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,248,QTY,1
5,AL0125004,13,248,RATE,21
5,AL0125004,13,248,UNIT,Unit
2,AL0125004,13,249,,SOCSO,4.35,2,0.00,3102-324
5,AL0125004,13,249,FV,4.35
5,AL0125004,13,249,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,249,QTY,1
5,AL0125004,13,249,RATE,4.35
5,AL0125004,13,249,UNIT,Unit
2,AL0125004,13,250,,EIS,0.50,2,0.00,3102-324
5,AL0125004,13,250,FV,0.50
5,AL0125004,13,250,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,250,QTY,1
5,AL0125004,13,250,RATE,0.5
5,AL0125004,13,250,UNIT,Unit
2,AL0125004,13,251,,Admin Fee,50.21,1,4.02,3102-324
5,AL0125004,13,251,FV,50.21
5,AL0125004,13,251,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,251,QTY,1
5,AL0125004,13,251,RATE,50.21
5,AL0125004,13,251,UNIT,Unit
2,AL0125004,13,252,,HRDF,1.47,2,0.00,3102-324
5,AL0125004,13,252,FV,1.47
5,AL0125004,13,252,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,252,QTY,1
5,AL0125004,13,252,RATE,1.47
5,AL0125004,13,252,UNIT,Unit
2,AL0125004,13,253,S,SULIANA BINTI BUJANG (Manufacturing Operation S),0.00,2,0.00,9999
5,AL0125004,13,253,FV,0.00
5,AL0125004,13,253,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,253,QTY,0
5,AL0125004,13,253,RATE,0
5,AL0125004,13,253,UNIT,
2,AL0125004,13,254,,Backpay NPL,108.26,2,0.00,3102-324
5,AL0125004,13,254,FV,108.26
5,AL0125004,13,254,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,254,QTY,2
5,AL0125004,13,254,RATE,54.13
5,AL0125004,13,254,UNIT,Unit
2,AL0125004,13,255,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,255,FV,100.00
5,AL0125004,13,255,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,255,QTY,1
5,AL0125004,13,255,RATE,100
5,AL0125004,13,255,UNIT,Unit
2,AL0125004,13,256,,EPF,16.00,2,0.00,3102-324
5,AL0125004,13,256,FV,16.00
5,AL0125004,13,256,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,256,QTY,1
5,AL0125004,13,256,RATE,16
5,AL0125004,13,256,UNIT,Unit
2,AL0125004,13,257,,SOCSO,4.35,2,0.00,3102-324
5,AL0125004,13,257,FV,4.35
5,AL0125004,13,257,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,257,QTY,1
5,AL0125004,13,257,RATE,4.35
5,AL0125004,13,257,UNIT,Unit
2,AL0125004,13,258,,EIS,0.50,2,0.00,3102-324
5,AL0125004,13,258,FV,0.50
5,AL0125004,13,258,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,258,QTY,1
5,AL0125004,13,258,RATE,0.5
5,AL0125004,13,258,UNIT,Unit
2,AL0125004,13,259,,Admin Fee,34.53,1,2.76,3102-324
5,AL0125004,13,259,FV,34.53
5,AL0125004,13,259,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,259,QTY,1
5,AL0125004,13,259,RATE,34.53
5,AL0125004,13,259,UNIT,Unit
2,AL0125004,13,260,,HRDF,1.08,2,0.00,3102-324
5,AL0125004,13,260,FV,1.08
5,AL0125004,13,260,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,260,QTY,1
5,AL0125004,13,260,RATE,1.08
5,AL0125004,13,260,UNIT,Unit
3,AL0125004,13,1,20250314,41674.33
4,AL0125004,13,BRANCH,
4,AL0125004,13,CONV,1
4,AL0125004,13,FC,MYR
1,AL0125004,14,300034809,543636,,,1,,4717062015,AP-MONTH=01,20250128,2025,01,0,20250314,1,0,SST,1,19.71,1634.55,MMA
2,AL0125004,14,1,S,KU AFNAN ZAKIRIN BIN KU ALI (MANUFACTURING TECHNICIAN),0.00,2,0.00,9999
5,AL0125004,14,1,FV,0.00
5,AL0125004,14,1,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,1,QTY,0
5,AL0125004,14,1,RATE,0
5,AL0125004,14,1,UNIT,
2,AL0125004,14,2,,Back Pay NPL,355.07,2,0.00,3102-324
5,AL0125004,14,2,FV,355.07
5,AL0125004,14,2,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,2,QTY,3.5
5,AL0125004,14,2,RATE,101.45
5,AL0125004,14,2,UNIT,Unit
2,AL0125004,14,3,,Back Pay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,14,3,FV,100.00
5,AL0125004,14,3,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,3,QTY,1
5,AL0125004,14,3,RATE,100
5,AL0125004,14,3,UNIT,Unit
2,AL0125004,14,4,,EPF,47.00,2,0.00,3102-324
5,AL0125004,14,4,FV,47.00
5,AL0125004,14,4,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,4,QTY,1
5,AL0125004,14,4,RATE,47
5,AL0125004,14,4,UNIT,Unit
2,AL0125004,14,5,,SOCSO,7.85,2,0.00,3102-324
5,AL0125004,14,5,FV,7.85
5,AL0125004,14,5,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,5,QTY,1
5,AL0125004,14,5,RATE,7.85
5,AL0125004,14,5,UNIT,Unit
2,AL0125004,14,6,,EIS,0.90,2,0.00,3102-324
5,AL0125004,14,6,FV,0.90
5,AL0125004,14,6,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,6,QTY,1
5,AL0125004,14,6,RATE,0.9
5,AL0125004,14,6,UNIT,Unit
2,AL0125004,14,7,,Admin Fee,92.59,1,7.41,3102-324
5,AL0125004,14,7,FV,92.59
5,AL0125004,14,7,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,7,QTY,1
5,AL0125004,14,7,RATE,92.59
5,AL0125004,14,7,UNIT,Unit
2,AL0125004,14,8,,HRDF,3.55,2,0.00,3102-324
5,AL0125004,14,8,FV,3.55
5,AL0125004,14,8,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,8,QTY,1
5,AL0125004,14,8,RATE,3.55
5,AL0125004,14,8,UNIT,Unit
2,AL0125004,14,9,S,NOOR LIZAWATI BINTI ABDULLAH (MANUFACTURING TECHNICIAN),0.00,2,0.00,9999
5,AL0125004,14,9,FV,0.00
5,AL0125004,14,9,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,9,QTY,0
5,AL0125004,14,9,RATE,0
5,AL0125004,14,9,UNIT,
2,AL0125004,14,10,,Back Pay NPL,232.46,2,0.00,3102-324
5,AL0125004,14,10,FV,232.46
5,AL0125004,14,10,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,10,QTY,2
5,AL0125004,14,10,RATE,116.23
5,AL0125004,14,10,UNIT,Unit
2,AL0125004,14,11,,Back Pay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,14,11,FV,100.00
5,AL0125004,14,11,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,11,QTY,1
5,AL0125004,14,11,RATE,100
5,AL0125004,14,11,UNIT,Unit
2,AL0125004,14,12,,EPF,32.00,2,0.00,3102-324
5,AL0125004,14,12,FV,32.00
5,AL0125004,14,12,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,12,QTY,1
5,AL0125004,14,12,RATE,32
5,AL0125004,14,12,UNIT,Unit
2,AL0125004,14,13,,SOCSO,6.15,2,0.00,3102-324
5,AL0125004,14,13,FV,6.15
5,AL0125004,14,13,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,13,QTY,1
5,AL0125004,14,13,RATE,6.15
5,AL0125004,14,13,UNIT,Unit
2,AL0125004,14,14,,EIS,0.70,2,0.00,3102-324
5,AL0125004,14,14,FV,0.70
5,AL0125004,14,14,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,14,QTY,1
5,AL0125004,14,14,RATE,0.7
5,AL0125004,14,14,UNIT,Unit
2,AL0125004,14,15,,Admin Fee,67.25,1,5.38,3102-324
5,AL0125004,14,15,FV,67.25
5,AL0125004,14,15,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,15,QTY,1
5,AL0125004,14,15,RATE,67.25
5,AL0125004,14,15,UNIT,Unit
2,AL0125004,14,16,,HRDF,2.32,2,0.00,3102-324
5,AL0125004,14,16,FV,2.32
5,AL0125004,14,16,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,16,QTY,1
5,AL0125004,14,16,RATE,2.32
5,AL0125004,14,16,UNIT,Unit
2,AL0125004,14,17,S,MUHAMMAD AJDAR BIN MOHD YUSOFF (Manufacturing Technician),0.00,2,0.00,9999
5,AL0125004,14,17,FV,0.00
5,AL0125004,14,17,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,17,QTY,0
5,AL0125004,14,17,RATE,0
5,AL0125004,14,17,UNIT,
2,AL0125004,14,18,,Backpay NPL,323.52,2,0.00,3102-324
5,AL0125004,14,18,FV,323.52
5,AL0125004,14,18,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,18,QTY,3
5,AL0125004,14,18,RATE,107.84
5,AL0125004,14,18,UNIT,Unit
2,AL0125004,14,19,,Backpay Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,14,19,FV,100.00
5,AL0125004,14,19,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,19,QTY,1
5,AL0125004,14,19,RATE,100
5,AL0125004,14,19,UNIT,Unit
2,AL0125004,14,20,,EPF,45.00,2,0.00,3102-324
5,AL0125004,14,20,FV,45.00
5,AL0125004,14,20,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,20,QTY,1
5,AL0125004,14,20,RATE,45
5,AL0125004,14,20,UNIT,Unit
2,AL0125004,14,21,,SOCSO,7.85,2,0.00,3102-324
5,AL0125004,14,21,FV,7.85
5,AL0125004,14,21,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,21,QTY,1
5,AL0125004,14,21,RATE,7.85
5,AL0125004,14,21,UNIT,Unit
2,AL0125004,14,22,,EIS,0.90,2,0.00,3102-324
5,AL0125004,14,22,FV,0.90
5,AL0125004,14,22,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,22,QTY,1
5,AL0125004,14,22,RATE,0.9
5,AL0125004,14,22,UNIT,Unit
2,AL0125004,14,23,,Admin Fee,86.49,1,6.92,3102-324
5,AL0125004,14,23,FV,86.49
5,AL0125004,14,23,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,23,QTY,1
5,AL0125004,14,23,RATE,86.49
5,AL0125004,14,23,UNIT,Unit
2,AL0125004,14,24,,HRDF,3.24,2,0.00,3102-324
5,AL0125004,14,24,FV,3.24
5,AL0125004,14,24,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,14,24,QTY,1
5,AL0125004,14,24,RATE,3.24
5,AL0125004,14,24,UNIT,Unit
3,AL0125004,14,1,20250314,1634.55
4,AL0125004,14,BRANCH,
4,AL0125004,14,CONV,1
4,AL0125004,14,FC,MYR
1,NU0125002,15,300035028,543637,,,1,,,AP-MONTH=01,20250115,2025,01,0,20250214,1,0,SST,1,62.90,5254.27,
2,NU0125002,15,1,S,Kong Fei Boey (Procurement Executive),0.00,2,0.00,9999
5,NU0125002,15,1,FV,0.00
5,NU0125002,15,1,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,1,QTY,0
5,NU0125002,15,1,RATE,0
5,NU0125002,15,1,UNIT,
2,NU0125002,15,2,,Normal,3800.00,2,0.00,3102-301
5,NU0125002,15,2,FV,3800.00
5,NU0125002,15,2,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,2,QTY,1
5,NU0125002,15,2,RATE,3800
5,NU0125002,15,2,UNIT,Month
2,NU0125002,15,3,,EPF,494.00,2,0.00,3102-301
5,NU0125002,15,3,FV,494.00
5,NU0125002,15,3,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,3,QTY,1
5,NU0125002,15,3,RATE,494
5,NU0125002,15,3,UNIT,Unit
2,NU0125002,15,4,,SOCSO,65.65,2,0.00,3102-301
5,NU0125002,15,4,FV,65.65
5,NU0125002,15,4,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,4,QTY,1
5,NU0125002,15,4,RATE,65.65
5,NU0125002,15,4,UNIT,Unit
2,NU0125002,15,5,,EIS,7.50,2,0.00,3102-301
5,NU0125002,15,5,FV,7.50
5,NU0125002,15,5,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,5,QTY,1
5,NU0125002,15,5,RATE,7.5
5,NU0125002,15,5,UNIT,Unit
2,NU0125002,15,6,,Admin Fee,556.22,1,44.50,3102-301
5,NU0125002,15,6,FV,556.22
5,NU0125002,15,6,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,6,QTY,1
5,NU0125002,15,6,RATE,556.22
5,NU0125002,15,6,UNIT,Unit
2,NU0125002,15,7,,Med Benefit Reimburse,230.00,1,18.40,3102-301
5,NU0125002,15,7,FV,230.00
5,NU0125002,15,7,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,7,QTY,1
5,NU0125002,15,7,RATE,230
5,NU0125002,15,7,UNIT,Unit
2,NU0125002,15,8,,HRDF,38.00,2,0.00,3102-301
5,NU0125002,15,8,FV,38.00
5,NU0125002,15,8,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125002,15,8,QTY,1
5,NU0125002,15,8,RATE,38
5,NU0125002,15,8,UNIT,Unit
3,NU0125002,15,1,20250214,5254.27
4,NU0125002,15,BRANCH,
4,NU0125002,15,CONV,1
4,NU0125002,15,FC,MYR
1,NU0125003,16,300033926,543639,,,1,,,AP-MONTH=01,20250115,2025,01,0,20250214,1,0,SST,1,720.20,99747.70,
2,NU0125003,16,1,S,Lim Hwei Hume (Malaysia Brand Coordinato),0.00,2,0.00,9999
5,NU0125003,16,1,FV,0.00
5,NU0125003,16,1,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,1,QTY,0
5,NU0125003,16,1,RATE,0
5,NU0125003,16,1,UNIT,
2,NU0125003,16,2,,Voucher Purchase,45000.00,2,0.00,3103-321
5,NU0125003,16,2,FV,9925.01
5,NU0125003,16,2,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,2,QTY,1
5,NU0125003,16,2,RATE,45000
5,NU0125003,16,2,UNIT,Unit
2,NU0125003,16,3,,Admin Fee,4500.00,1,360.00,3103-321
5,NU0125003,16,3,FV,992.50
5,NU0125003,16,3,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,3,QTY,1
5,NU0125003,16,3,RATE,4500
5,NU0125003,16,3,UNIT,Unit
2,NU0125003,16,4,S,Lee Kien Yee (Field Supervisor),0.00,2,0.00,9999
5,NU0125003,16,4,FV,0.00
5,NU0125003,16,4,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,4,QTY,0
5,NU0125003,16,4,RATE,0
5,NU0125003,16,4,UNIT,
2,NU0125003,16,5,,Voucher Purchase,45025.00,2,0.00,3103-321
5,NU0125003,16,5,FV,9930.52
5,NU0125003,16,5,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,5,QTY,1
5,NU0125003,16,5,RATE,45025
5,NU0125003,16,5,UNIT,Unit
2,NU0125003,16,6,,Admin Fee,4502.50,1,360.20,3103-321
5,NU0125003,16,6,FV,993.05
5,NU0125003,16,6,PERIOD,1 Jan 2025-31 Jan 2025
5,NU0125003,16,6,QTY,1
5,NU0125003,16,6,RATE,4502.5
5,NU0125003,16,6,UNIT,Unit
3,NU0125003,16,1,20250214,99747.70
4,NU0125003,16,BRANCH,
4,NU0125003,16,CONV,4.534
4,NU0125003,16,FC,MYR
1,FA0125005,17,300030646,543648,,,1,,,AP-MONTH=01,20250109,2025,01,0,20250223,1,0,SST,1,2038.79,27523.64,
2,FA0125005,17,1,S,Azizah Binti Md Nor (Executive Assistant),0.00,2,0.00,9999
5,FA0125005,17,1,FV,0.00
5,FA0125005,17,1,PERIOD,1 Dec 2024-31 Dec 2024
