RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU0819006,23,886,"Day Shift Allowance /TS# /Job#200158634",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,887,"Day Shift Allowance /TS# /Job#200158631",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,888,"Day Shift Allowance /TS# /Job#200158551",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,889,"Day Shift Allowance /TS# /Job#200158565",21.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,890,"Day Shift Allowance /TS# /Job#200158545",35.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,891,"Day Shift Allowance /TS# /Job#200158544",63.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,892,"Day Shift Allowance /TS# /Job#200158539",21.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,893,"Day Shift Allowance /TS# /Job#200158552",63.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,894,"Day Shift Allowance /TS# /Job#200158547",21.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,895,"Day Shift Allowance /TS# /Job#200158540",28.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,896,"Day Shift Allowance /TS# /Job#200158559",7.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,897,"Day Shift Allowance /TS# /Job#200158574",21.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,898,"Day Shift Allowance /TS# /Job#200158570",63.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,899,"Day Shift Allowance /TS# /Job#200158582",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,900,"Day Shift Allowance /TS# /Job#200158578",70.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,901,"Day Shift Allowance /TS# /Job#200158546",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,902,"Day Shift Allowance /TS# /Job#200158541",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,903,"Day Shift Allowance /TS# /Job#200158593",35.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,904,"Day Shift Allowance /TS# /Job#200158555",35.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,905,"Day Shift Allowance /TS# /Job#200158553",63.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,906,"Day Shift Allowance /TS# /Job#200158708",84.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,907,"Day Shift Allowance /TS# /Job#200158585",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,908,"Day Shift Allowance /TS# /Job#200158595",7.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,909,"Day Shift Allowance /TS# /Job#200158754",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,910,"Day Shift Allowance /TS# /Job#200158584",35.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,911,"Day Shift Allowance /TS# /Job#200158581",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,912,"Day Shift Allowance /TS# /Job#200158755",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,913,"Day Shift Allowance /TS# /Job#200158707",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,914,"Day Shift Allowance /TS# /Job#200158753",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,915,"Day Shift Allowance /TS# /Job#200158709",56.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,916,"Day Shift Allowance /TS# /Job#200158961",14.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,917,"Day Shift Allowance /TS# /Job#200157418",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,918,"Day Shift Allowance /TS# /Job#200155637",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,919,"Day Shift Allowance /TS# /Job#200153226",49.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,920,"Day Shift Allowance /TS# /Job#200153224",77.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,921,"Day Shift Allowance /TS# /Job#200156785",63.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,922,"Day Shift Allowance /TS# /Job#200155514",42.00,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,923,"EIS /TS# /Job#200151851",0.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,924,"EIS /TS# /Job#200158946",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,925,"EIS /TS# /Job#200149764",0.35,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,926,"EIS /TS# /Job#200153982",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,927,"EIS /TS# /Job#200155062",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,928,"EIS /TS# /Job#200157749",3.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,929,"EIS /TS# /Job#200153951",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,930,"EIS /TS# /Job#200151852",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,931,"EIS /TS# /Job#200154675",6.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,932,"EIS /TS# /Job#200153981",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,933,"EIS /TS# /Job#200152434",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,934,"EIS /TS# /Job#200151119",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,935,"EIS /TS# /Job#200151855",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,936,"EIS /TS# /Job#200151850",6.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,937,"EIS /TS# /Job#200151854",5.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,938,"EIS /TS# /Job#200152425",7.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,939,"EIS /TS# /Job#200152436",7.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,940,"EIS /TS# /Job#200152432",4.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,941,"EIS /TS# /Job#200152433",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,942,"EIS /TS# /Job#200153235",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,943,"EIS /TS# /Job#200153212",5.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,944,"EIS /TS# /Job#200153228",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,945,"EIS /TS# /Job#200153213",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,946,"EIS /TS# /Job#200153229",4.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,947,"EIS /TS# /Job#200153223",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,948,"EIS /TS# /Job#200153234",7.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,949,"EIS /TS# /Job#200153230",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,950,"EIS /TS# /Job#200153984",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,951,"EIS /TS# /Job#200153986",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,952,"EIS /TS# /Job#200153980",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,953,"EIS /TS# /Job#200157682",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,954,"EIS /TS# /Job#200153964",6.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,955,"EIS /TS# /Job#200153959",4.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,956,"EIS /TS# /Job#200153976",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,957,"EIS /TS# /Job#200153952",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,958,"EIS /TS# /Job#200153963",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,959,"EIS /TS# /Job#200157684",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,960,"EIS /TS# /Job#200153954",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,961,"EIS /TS# /Job#200153958",5.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,962,"EIS /TS# /Job#200153979",7.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,963,"EIS /TS# /Job#200157681",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,964,"EIS /TS# /Job#200153970",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,965,"EIS /TS# /Job#200153961",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,966,"EIS /TS# /Job#200153955",6.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,967,"EIS /TS# /Job#200153960",4.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,968,"EIS /TS# /Job#200153983",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,969,"EIS /TS# /Job#200153972",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,970,"EIS /TS# /Job#200153957",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,971,"EIS /TS# /Job#200153953",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,972,"EIS /TS# /Job#200153966",7.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,973,"EIS /TS# /Job#200154676",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,974,"EIS /TS# /Job#200154465",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,975,"EIS /TS# /Job#200154476",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,976,"EIS /TS# /Job#200154677",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,977,"EIS /TS# /Job#200154467",7.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,978,"EIS /TS# /Job#200154473",6.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,979,"EIS /TS# /Job#200154679",5.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,980,"EIS /TS# /Job#200154682",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,981,"EIS /TS# /Job#200154472",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,982,"EIS /TS# /Job#200154468",6.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,983,"EIS /TS# /Job#200154681",5.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,984,"EIS /TS# /Job#200154687",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,985,"EIS /TS# /Job#200154686",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,986,"EIS /TS# /Job#200155242",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,987,"EIS /TS# /Job#200155241",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,988,"EIS /TS# /Job#200155251",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,989,"EIS /TS# /Job#200155068",5.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,990,"EIS /TS# /Job#200154684",5.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,991,"EIS /TS# /Job#200155244",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,992,"EIS /TS# /Job#200155248",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,993,"EIS /TS# /Job#200155249",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,994,"EIS /TS# /Job#200155278",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,995,"EIS /TS# /Job#200155243",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,996,"EIS /TS# /Job#200154849",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,997,"EIS /TS# /Job#200155246",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,998,"EIS /TS# /Job#200155061",4.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,999,"EIS /TS# /Job#200155063",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1000,"EIS /TS# /Job#200155064",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1001,"EIS /TS# /Job#200154700",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1002,"EIS /TS# /Job#200155066",5.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1003,"EIS /TS# /Job#200155508",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1004,"EIS /TS# /Job#200155507",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1005,"EIS /TS# /Job#200155524",7.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1006,"EIS /TS# /Job#200155511",4.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1007,"EIS /TS# /Job#200155517",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1008,"EIS /TS# /Job#200155521",7.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1009,"EIS /TS# /Job#200155570",5.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1010,"EIS /TS# /Job#200155515",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1011,"EIS /TS# /Job#200155523",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1012,"EIS /TS# /Job#200155518",3.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1013,"EIS /TS# /Job#200155516",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1014,"EIS /TS# /Job#200155512",5.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1015,"EIS /TS# /Job#200155522",7.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1016,"EIS /TS# /Job#200155635",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1017,"EIS /TS# /Job#200155633",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1018,"EIS /TS# /Job#200155639",7.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1019,"EIS /TS# /Job#200155629",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1020,"EIS /TS# /Job#200155631",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1021,"EIS /TS# /Job#200155638",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1022,"EIS /TS# /Job#200155636",5.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1023,"EIS /TS# /Job#200155630",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1024,"EIS /TS# /Job#200155632",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1025,"EIS /TS# /Job#200155628",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1026,"EIS /TS# /Job#200155959",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1027,"EIS /TS# /Job#200156022",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1028,"EIS /TS# /Job#200155962",5.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1029,"EIS /TS# /Job#200155960",5.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1030,"EIS /TS# /Job#200155964",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1031,"EIS /TS# /Job#200155956",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1032,"EIS /TS# /Job#200155967",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1033,"EIS /TS# /Job#200155968",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1034,"EIS /TS# /Job#200155965",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1035,"EIS /TS# /Job#200155961",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1036,"EIS /TS# /Job#200155957",3.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1037,"EIS /TS# /Job#200155955",4.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1038,"EIS /TS# /Job#200155973",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1039,"EIS /TS# /Job#200156304",5.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1040,"EIS /TS# /Job#200156302",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1041,"EIS /TS# /Job#200156303",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1042,"EIS /TS# /Job#200156305",6.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1043,"EIS /TS# /Job#200156308",6.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1044,"EIS /TS# /Job#200156393",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1045,"EIS /TS# /Job#200156392",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1046,"EIS /TS# /Job#200156689",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1047,"EIS /TS# /Job#200156787",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1048,"EIS /TS# /Job#200157422",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1049,"EIS /TS# /Job#200157419",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1050,"EIS /TS# /Job#200157420",3.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1051,"EIS /TS# /Job#200157426",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1052,"EIS /TS# /Job#200157423",4.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1053,"EIS /TS# /Job#200157421",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1054,"EIS /TS# /Job#200157416",4.10,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1055,"EIS /TS# /Job#200157424",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1056,"EIS /TS# /Job#200157417",4.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1057,"EIS /TS# /Job#200157752",6.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1058,"EIS /TS# /Job#200157745",6.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1059,"EIS /TS# /Job#200157748",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1060,"EIS /TS# /Job#200157746",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1061,"EIS /TS# /Job#200157743",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1062,"EIS /TS# /Job#200157740",5.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1063,"EIS /TS# /Job#200157427",4.70,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1064,"EIS /TS# /Job#200157739",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1065,"EIS /TS# /Job#200157105",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1066,"EIS /TS# /Job#200157107",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1067,"EIS /TS# /Job#200157118",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1068,"EIS /TS# /Job#200157121",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1069,"EIS /TS# /Job#200157122",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1070,"EIS /TS# /Job#200157124",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1071,"EIS /TS# /Job#200157126",7.30,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1072,"EIS /TS# /Job#200157130",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1073,"EIS /TS# /Job#200157131",7.50,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1074,"EIS /TS# /Job#200157132",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1075,"EIS /TS# /Job#200157134",7.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
2,NU0819006,23,1076,"EIS /TS# /Job#200158208",6.90,0,2,3103-104, /Batch #NU0819006 /Timesheet #,0.00,,,,,,,
